,sentence,aspect,ground_truth,predict_label,result
591,"Generously garnished, aspect_term are the most popular aspect_term, but the aspect_term and aspect_term -- are equally scrumptious.",dish,positive,positive,True
592,"Generously garnished, aspect_term are the most popular aspect_term, but the aspect_term and aspect_term -- are equally scrumptious.",Jerusalem market-style falafel wraps,positive,positive,True
593,"Generously garnished, aspect_term are the most popular aspect_term, but the aspect_term and aspect_term -- are equally scrumptious.","Mediterranean salads--layered with beets, goat cheese and walnuts",positive,positive,True
594,"Probably my worst aspect_term in new york, and I'm a former aspect_term so I know what I'm talking about.",dining experience,negative,negative,True
595,"Probably my worst aspect_term in new york, and I'm a former aspect_term so I know what I'm talking about.",waiter,neutral,negative,False
596,"Result (red velvet): Great aspect_term, soft and velvety, nice aspect_term.",texture,positive,positive,True
597,"Result (red velvet): Great aspect_term, soft and velvety, nice aspect_term.",hint of cocoa,positive,positive,True
598,Ask for the aspect_term.,round corner table next to the large window,positive,neutral,False
599,"Their aspect_term is heatlhy, but full of aspect_term.",twist on pizza,positive,positive,True
600,"Their aspect_term is heatlhy, but full of aspect_term.",flavor,positive,positive,True
601,The lack of aspect_term and the fact that there are a million swarming bodies (although everyone is polite and no one is pushing) is a slight turn off.,AC,negative,negative,True
602,"I love the Little Pie Company as much as anyone else who has written reviews, but must discourage anyone from visiting the Grand Central location due to their RUDE aspect_term from two aspect_term.",service,negative,negative,True
603,"I love the Little Pie Company as much as anyone else who has written reviews, but must discourage anyone from visiting the Grand Central location due to their RUDE aspect_term from two aspect_term.",sales people,negative,negative,True
604,"Unfortunately, unless you live in the neighborhood, it's not in a convenient aspect_term but is more like a hidden treasure.",location,negative,negative,True
605,Didn't seem like any effort was made to the aspect_term.,display and quality of the food,negative,negative,True
606,The aspect_term -- though mostly deep-fried--is simple and satisfying.,food,positive,positive,True
607,"Glechik might be way too tiny for a restaurant by Russian standards, but it is cozy and the aspect_term is simply GREAT.",food,positive,positive,True
608,The aspect_term was excellent - authentic aspect_term made absolutely fresh.,food,positive,positive,True
609,The aspect_term was excellent - authentic aspect_term made absolutely fresh.,Italian cuisine,positive,positive,True
610,At night the aspect_term changes turning into this hidden jewel that is waiting to be discovered.,atmoshere,positive,positive,True
611,"The other times I've gone it's romantic date heaven, you can walk in get a aspect_term, be treated like a VIP in a not-crowded aspect_term, with great aspect_term and aspect_term.",booth by the windows,neutral,neutral,True
612,"The other times I've gone it's romantic date heaven, you can walk in get a aspect_term, be treated like a VIP in a not-crowded aspect_term, with great aspect_term and aspect_term.",place,positive,neutral,False
613,"The other times I've gone it's romantic date heaven, you can walk in get a aspect_term, be treated like a VIP in a not-crowded aspect_term, with great aspect_term and aspect_term.",food,positive,positive,True
614,"The other times I've gone it's romantic date heaven, you can walk in get a aspect_term, be treated like a VIP in a not-crowded aspect_term, with great aspect_term and aspect_term.",service,positive,positive,True
615,I would only go for the aspect_term which is way better than Starbucks or the like.,coffee,positive,negative,False
616,Somewhat disappointing aspect_term (only new aspect_term.,wine list,negative,negative,True
617,Somewhat disappointing aspect_term (only new aspect_term.,vintages,negative,negative,True
618,If your looking for nasty high aspect_term aspect_term with a dash of ghetto aspect_term cheap BX A$$ this is the place to be!!,priced,negative,negative,True
619,If your looking for nasty high aspect_term aspect_term with a dash of ghetto aspect_term cheap BX A$$ this is the place to be!!,food,negative,negative,True
620,If your looking for nasty high aspect_term aspect_term with a dash of ghetto aspect_term cheap BX A$$ this is the place to be!!,scenery,negative,negative,True
621,aspect_term is ok - at least better than aspect_term!,new hamburger with special sauce,positive,neutral,False
622,aspect_term is ok - at least better than aspect_term!,big mac,negative,neutral,False
623,"Perfectly al dente aspect_term, not drowned in aspect_term -- generous aspect_term.",pasta,positive,negative,False
624,"Perfectly al dente aspect_term, not drowned in aspect_term -- generous aspect_term.",sauce,neutral,negative,False
625,"Perfectly al dente aspect_term, not drowned in aspect_term -- generous aspect_term.",portions,positive,negative,False
626,"I can understand the aspect_term if it served better aspect_term, like some Chinese restaurants in midtown/uptown area.",prices,negative,positive,False
627,"I can understand the aspect_term if it served better aspect_term, like some Chinese restaurants in midtown/uptown area.",food,negative,positive,False
628,aspect_term was awful - mostly because aspect_term were overwhelmed on a Saturday night.,Service,negative,negative,True
629,aspect_term was awful - mostly because aspect_term were overwhelmed on a Saturday night.,staff,negative,negative,True
630,"To the aspect_term; good job guys, this place is a keeper!",owners,positive,positive,True
631,and the aspect_term is simply lovely and friendly.,owner,positive,positive,True
632,This little aspect_term is wonderfully warm welcoming.,place,positive,positive,True
633,perfect for a quick aspect_term.,meal,positive,positive,True
634,Has the warmth of a family local yet it is a great aspect_term to watch sporting events.,place,positive,positive,True
635,"The aspect_term was great, and they have a whole great deal for birthdays.",service,positive,positive,True
636,The aspect_term is 100% Italian and the aspect_term is as authentic as it gets.,staff,positive,positive,True
637,The aspect_term is 100% Italian and the aspect_term is as authentic as it gets.,food,positive,positive,True
638,My only complaint might be the aspect_term - I've never had a aspect_term predict bad luck for me before I visited Kar.,fortune cookies,negative,neutral,False
639,My only complaint might be the aspect_term - I've never had a aspect_term predict bad luck for me before I visited Kar.,cookie,negative,neutral,False
640,Good for a quick aspect_term.,sushi lunch,positive,positive,True
641,Have a aspect_term and sit in the aspect_term.,mojito,positive,neutral,False
642,Have a aspect_term and sit in the aspect_term.,back patio,positive,neutral,False
643,The aspect_term was dreadfully slow (the place was only half full) and a smile would have been nice...,service,negative,negative,True
644,I went this past Saturday and had a excellent aspect_term of consisting of a aspect_term.,meal,positive,positive,True
645,I went this past Saturday and had a excellent aspect_term of consisting of a aspect_term.,braised lamb shank with mashed potatoes,positive,positive,True
646,The aspect_term came by to pick up the aspect_term WHILE we were eating our aspect_term!!!!!,waitress,negative,positive,False
647,The aspect_term came by to pick up the aspect_term WHILE we were eating our aspect_term!!!!!,soy sauce,neutral,neutral,True
648,The aspect_term came by to pick up the aspect_term WHILE we were eating our aspect_term!!!!!,lunch,neutral,neutral,True
649,"So we sat at the aspect_term, the aspect_term didn't seem like he wanted to be there.",bar,neutral,neutral,True
650,"So we sat at the aspect_term, the aspect_term didn't seem like he wanted to be there.",bartender,negative,negative,True
651,"I reccomend the aspect_term, the aspect_term, and the aspect_term.",fried pork dumplings,positive,positive,True
652,"I reccomend the aspect_term, the aspect_term, and the aspect_term.",orange chicken/beef,positive,positive,True
653,"I reccomend the aspect_term, the aspect_term, and the aspect_term.",fried rice,positive,positive,True
654,You will not be dissapointed by any of the choices in the aspect_term.,menu,positive,negative,False
655,The aspect_term were terrific!,french fries -- with the kalmata dip,positive,positive,True
656,"Would you ever believe that when you complain about over an hour aspect_term, when they tell you it will be 20-30 minutes, the aspect_term tells the aspect_term to spill the aspect_term you just paid for?",wait,negative,negative,True
657,"Would you ever believe that when you complain about over an hour aspect_term, when they tell you it will be 20-30 minutes, the aspect_term tells the aspect_term to spill the aspect_term you just paid for?",manager,negative,negative,True
658,"Would you ever believe that when you complain about over an hour aspect_term, when they tell you it will be 20-30 minutes, the aspect_term tells the aspect_term to spill the aspect_term you just paid for?",bartender,neutral,negative,False
659,"Would you ever believe that when you complain about over an hour aspect_term, when they tell you it will be 20-30 minutes, the aspect_term tells the aspect_term to spill the aspect_term you just paid for?",drinks,neutral,negative,False
660,The aspect_term covers a wide variety without being imposeing.,boutique selection of wines,neutral,positive,False
661,They also have a great aspect_term if your not in the mood for aspect_term.,assortment of wraps,positive,positive,True
662,They also have a great aspect_term if your not in the mood for aspect_term.,traditional Mediterranean fare,neutral,neutral,True
663,"aspect_term, all sorts of aspect_term, aspect_term and aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, a aspect_term, some aspect_term, aspect_term, aspect_term... soooo much aspect_term, and all of it delicious.",Fresh veggies,positive,positive,True
664,"aspect_term, all sorts of aspect_term, aspect_term and aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, a aspect_term, some aspect_term, aspect_term, aspect_term... soooo much aspect_term, and all of it delicious.",middle eastern spreads,positive,positive,True
665,"aspect_term, all sorts of aspect_term, aspect_term and aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, a aspect_term, some aspect_term, aspect_term, aspect_term... soooo much aspect_term, and all of it delicious.",cheese,positive,positive,True
666,"aspect_term, all sorts of aspect_term, aspect_term and aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, a aspect_term, some aspect_term, aspect_term, aspect_term... soooo much aspect_term, and all of it delicious.",falafel,positive,positive,True
667,"aspect_term, all sorts of aspect_term, aspect_term and aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, a aspect_term, some aspect_term, aspect_term, aspect_term... soooo much aspect_term, and all of it delicious.",soup,positive,positive,True
668,"aspect_term, all sorts of aspect_term, aspect_term and aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, a aspect_term, some aspect_term, aspect_term, aspect_term... soooo much aspect_term, and all of it delicious.",fish,positive,positive,True
669,"aspect_term, all sorts of aspect_term, aspect_term and aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, a aspect_term, some aspect_term, aspect_term, aspect_term... soooo much aspect_term, and all of it delicious.",rice,positive,positive,True
670,"aspect_term, all sorts of aspect_term, aspect_term and aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, a aspect_term, some aspect_term, aspect_term, aspect_term... soooo much aspect_term, and all of it delicious.",root vegetables,positive,positive,True
671,"aspect_term, all sorts of aspect_term, aspect_term and aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, a aspect_term, some aspect_term, aspect_term, aspect_term... soooo much aspect_term, and all of it delicious.",rice medley,positive,positive,True
672,"aspect_term, all sorts of aspect_term, aspect_term and aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, a aspect_term, some aspect_term, aspect_term, aspect_term... soooo much aspect_term, and all of it delicious.",spinach thing,positive,positive,True
673,"aspect_term, all sorts of aspect_term, aspect_term and aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, a aspect_term, some aspect_term, aspect_term, aspect_term... soooo much aspect_term, and all of it delicious.",lamb kebabs,positive,positive,True
674,"aspect_term, all sorts of aspect_term, aspect_term and aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, a aspect_term, some aspect_term, aspect_term, aspect_term... soooo much aspect_term, and all of it delicious.",cheese baclava,positive,positive,True
675,"aspect_term, all sorts of aspect_term, aspect_term and aspect_term, aspect_term, aspect_term, aspect_term, aspect_term, a aspect_term, some aspect_term, aspect_term, aspect_term... soooo much aspect_term, and all of it delicious.",fooood,positive,positive,True
676,"Disappointingly, their wonderful aspect_term has been taken off the aspect_term.",Saketini,positive,negative,False
677,"Disappointingly, their wonderful aspect_term has been taken off the aspect_term.",bar menu,negative,negative,True
678,In Short The Black Sheep distinguishes itself from the Midtown pub herd with a aspect_term that's a mix of sports-bar butch and ornate kitsch.,look,negative,positive,False
679,I would definitely go back -- if only for some of those exotic aspect_term on the blackboard.,martinis,positive,positive,True
680,then she made a fuss about not being able to add 1 or 2 aspect_term on either end of the aspect_term for additional people.,chairs,neutral,neutral,True
681,then she made a fuss about not being able to add 1 or 2 aspect_term on either end of the aspect_term for additional people.,table,neutral,neutral,True
682,"The aspect_term is so cheap, but that does not reflect the aspect_term or the aspect_term.",happy hour,positive,positive,True
683,"The aspect_term is so cheap, but that does not reflect the aspect_term or the aspect_term.",service,positive,positive,True
684,"The aspect_term is so cheap, but that does not reflect the aspect_term or the aspect_term.",atmosphere,positive,positive,True
685,"After aspect_term for almost an hour, the aspect_term brusquely told us he'd forgotten to give the aspect_term our order.",waiting,negative,neutral,False
686,"After aspect_term for almost an hour, the aspect_term brusquely told us he'd forgotten to give the aspect_term our order.",waiter,negative,negative,True
687,"After aspect_term for almost an hour, the aspect_term brusquely told us he'd forgotten to give the aspect_term our order.",kitchen,neutral,neutral,True
688,With all the mundane or mediocre places on 8th avenue it is nice to have one that is a step above in aspect_term and aspect_term.,quaility,positive,negative,False
689,With all the mundane or mediocre places on 8th avenue it is nice to have one that is a step above in aspect_term and aspect_term.,atmosphere,positive,negative,False
690,"A mix of students and area residents crowd into this narrow, barely there aspect_term for its quick, tasty aspect_term at dirt-cheap aspect_term.",space,negative,positive,False
691,"A mix of students and area residents crowd into this narrow, barely there aspect_term for its quick, tasty aspect_term at dirt-cheap aspect_term.",treats,positive,positive,True
692,"A mix of students and area residents crowd into this narrow, barely there aspect_term for its quick, tasty aspect_term at dirt-cheap aspect_term.",prices,positive,positive,True
693,"Give it a try, aspect_term is typical French but varied.",menu,neutral,positive,False
694,It gets crowded at lunchtime but there are lots of aspect_term in back and everyone who works there is so nice.,seats,positive,positive,True
695,"but for the aspect_term, it was a great affordable spot to enjoy a fun night out with small group.",value,positive,positive,True
696,the negative reviews on city search are probably from jealous competing restaurants who realize they can't compete with Temple's entire positive aspect_term about the proper way to treat their customers and deliver top quality aspect_term.,attitude,positive,negative,False
697,the negative reviews on city search are probably from jealous competing restaurants who realize they can't compete with Temple's entire positive aspect_term about the proper way to treat their customers and deliver top quality aspect_term.,food,positive,positive,True
698,We ordered a aspect_term and were finished eating and paying before the wine came.,glass of wine,neutral,neutral,True
699,"It was good, but none of the aspect_term WOW.",flavors,neutral,positive,False
700,"Overall, this is a nice aspect_term to take a few friends to hang out at and the aspect_term is excellent.",place,positive,positive,True
701,"Overall, this is a nice aspect_term to take a few friends to hang out at and the aspect_term is excellent.",service,positive,positive,True
702,aspect_term is excellent quality for a good restaurant aspect_term.,Food,positive,positive,True
703,aspect_term is excellent quality for a good restaurant aspect_term.,price,positive,positive,True
704,"for about eleven bucks you get a gigantic aspect_term (or aspect_term), aspect_term, and aspect_term.",burrito,positive,positive,True
705,"for about eleven bucks you get a gigantic aspect_term (or aspect_term), aspect_term, and aspect_term.",tacos,positive,positive,True
706,"for about eleven bucks you get a gigantic aspect_term (or aspect_term), aspect_term, and aspect_term.",margarita,neutral,positive,False
707,"for about eleven bucks you get a gigantic aspect_term (or aspect_term), aspect_term, and aspect_term.",dessert,neutral,positive,False
708,The aspect_term is traditional in feel.,space,neutral,positive,False
709,"the restaurant was completely empty, but she gave me a dirty look and asked, no aspect_term?",reservations,neutral,negative,False
710,the aspect_term was mediocre to be kind - the aspect_term is small and average - the aspect_term are a tag-team of unpleasantries - so rude and snotty i actually let out a hearty guffaw whilst aspect_term.,food,negative,negative,True
711,the aspect_term was mediocre to be kind - the aspect_term is small and average - the aspect_term are a tag-team of unpleasantries - so rude and snotty i actually let out a hearty guffaw whilst aspect_term.,interior,negative,negative,True
712,the aspect_term was mediocre to be kind - the aspect_term is small and average - the aspect_term are a tag-team of unpleasantries - so rude and snotty i actually let out a hearty guffaw whilst aspect_term.,owners,negative,negative,True
713,the aspect_term was mediocre to be kind - the aspect_term is small and average - the aspect_term are a tag-team of unpleasantries - so rude and snotty i actually let out a hearty guffaw whilst aspect_term.,dining,neutral,neutral,True
714,"Good aspect_term, great aspect_term, good aspect_term, and never have to aspect_term in line!",service,positive,positive,True
715,"Good aspect_term, great aspect_term, good aspect_term, and never have to aspect_term in line!",food,positive,positive,True
716,"Good aspect_term, great aspect_term, good aspect_term, and never have to aspect_term in line!",value,positive,positive,True
717,"Good aspect_term, great aspect_term, good aspect_term, and never have to aspect_term in line!",wait,positive,positive,True
718,Offerings like aspect_term and the aspect_term are available for aspect_term.,hot cakes,neutral,neutral,True
719,Offerings like aspect_term and the aspect_term are available for aspect_term.,Egg McMuffin sandwich,neutral,neutral,True
720,Offerings like aspect_term and the aspect_term are available for aspect_term.,breakfast,neutral,neutral,True
721,"I have been going to this restaurant for years, in the past the aspect_term was average and the aspect_term inconsistant.",service,neutral,negative,False
722,"I have been going to this restaurant for years, in the past the aspect_term was average and the aspect_term inconsistant.",food,negative,negative,True
723,"The aspect_term was fascinating, but left room for conversation, and the aspect_term made superb aspect_term.",music,positive,positive,True
724,"The aspect_term was fascinating, but left room for conversation, and the aspect_term made superb aspect_term.",bartender,positive,positive,True
725,"The aspect_term was fascinating, but left room for conversation, and the aspect_term made superb aspect_term.",drinks,positive,positive,True
726,aspect_term and aspect_term rarely exceed $5 and add on a refreshing aspect_term for $2 and you're set for the night!,rice dishes,positive,positive,True
727,aspect_term and aspect_term rarely exceed $5 and add on a refreshing aspect_term for $2 and you're set for the night!,noodle dishes,positive,positive,True
728,aspect_term and aspect_term rarely exceed $5 and add on a refreshing aspect_term for $2 and you're set for the night!,ice drink,positive,positive,True
729,aspect_term is aspect_term as aspect_term - doesn't meet the aspect_term.,Cuisine,negative,positive,False
730,aspect_term is aspect_term as aspect_term - doesn't meet the aspect_term.,billed,negative,positive,False
731,aspect_term is aspect_term as aspect_term - doesn't meet the aspect_term.,asian fusion,neutral,neutral,True
732,aspect_term is aspect_term as aspect_term - doesn't meet the aspect_term.,bill,negative,neutral,False
733,Creative aspect_term like aspect_term and aspect_term are unexpected elements on an otherwise predictable aspect_term.,dishes,positive,positive,True
734,Creative aspect_term like aspect_term and aspect_term are unexpected elements on an otherwise predictable aspect_term.,king crab salad with passion fruit vinaigrette,positive,positive,True
735,Creative aspect_term like aspect_term and aspect_term are unexpected elements on an otherwise predictable aspect_term.,fettuccine with grilled seafood in a rosemary-orange sauce,positive,positive,True
736,Creative aspect_term like aspect_term and aspect_term are unexpected elements on an otherwise predictable aspect_term.,bistro menu,neutral,positive,False
737,"aspect_term denoted as aspect_term (marked on the aspect_term with asterisks) are tried-and-true aspect_term, such as aspect_term, or subtly aspect_term.",Dishes,positive,negative,False
738,"aspect_term denoted as aspect_term (marked on the aspect_term with asterisks) are tried-and-true aspect_term, such as aspect_term, or subtly aspect_term.","""Roy's Classics""",positive,neutral,False
739,"aspect_term denoted as aspect_term (marked on the aspect_term with asterisks) are tried-and-true aspect_term, such as aspect_term, or subtly aspect_term.",menu,neutral,neutral,True
740,"aspect_term denoted as aspect_term (marked on the aspect_term with asterisks) are tried-and-true aspect_term, such as aspect_term, or subtly aspect_term.",recipes,positive,positive,True
741,"aspect_term denoted as aspect_term (marked on the aspect_term with asterisks) are tried-and-true aspect_term, such as aspect_term, or subtly aspect_term.",macadamia-crusted mahi mahi,positive,positive,True
742,"aspect_term denoted as aspect_term (marked on the aspect_term with asterisks) are tried-and-true aspect_term, such as aspect_term, or subtly aspect_term.",sweet honey-mustard beef short ribs,positive,positive,True
743,"The aspect_term, which are a freebie when you order $10+, are delectable.",cold sesame noodles,positive,positive,True
744,"I came to fresh expecting a great aspect_term, and all I got was marginally so-so aspect_term aspect_term in a restaurant that was just so freezing we couldn't enjoy eating.",meal,negative,positive,False
745,"I came to fresh expecting a great aspect_term, and all I got was marginally so-so aspect_term aspect_term in a restaurant that was just so freezing we couldn't enjoy eating.",food,negative,negative,True
746,"I came to fresh expecting a great aspect_term, and all I got was marginally so-so aspect_term aspect_term in a restaurant that was just so freezing we couldn't enjoy eating.",served,neutral,negative,False
747,The lone aspect_term at $8.95 was a heavy aspect_term like the ones that sell for $2.99/lb at the store.,argentine chorizo appetizer,negative,negative,True
748,The lone aspect_term at $8.95 was a heavy aspect_term like the ones that sell for $2.99/lb at the store.,fennel flavored Italian sausage,negative,negative,True
749,"I went to Swiftys with some friends of the family and we had a very nice aspect_term, but nothing amazing.",dinner,positive,positive,True
750,"Best Chinese on the Upper East, prompt aspect_term, good aspect_term.",delivery,positive,positive,True
751,"Best Chinese on the Upper East, prompt aspect_term, good aspect_term.",value,positive,positive,True
752,Most of the aspect_term are made with aspect_term which is actually pretty good.,sandwiches,positive,positive,True
753,Most of the aspect_term are made with aspect_term which is actually pretty good.,soy mayonaise,positive,positive,True
754,i went in one day asking for a aspect_term for a group and was greeted by a very rude aspect_term.,table,neutral,negative,False
755,i went in one day asking for a aspect_term for a group and was greeted by a very rude aspect_term.,hostess,negative,negative,True
756,It's worthwhile to take a cab to Chelsea just for an awesome aspect_term at My Chelsea.,dinner,positive,positive,True
757,"Not only is the aspect_term authentic, but the aspect_term here are practically off-the-boat, they are young and hip and know what they are doing when it comes to aspect_term and aspect_term.",food,positive,positive,True
758,"Not only is the aspect_term authentic, but the aspect_term here are practically off-the-boat, they are young and hip and know what they are doing when it comes to aspect_term and aspect_term.",staff,positive,negative,False
759,"Not only is the aspect_term authentic, but the aspect_term here are practically off-the-boat, they are young and hip and know what they are doing when it comes to aspect_term and aspect_term.",food,positive,neutral,False
760,"Not only is the aspect_term authentic, but the aspect_term here are practically off-the-boat, they are young and hip and know what they are doing when it comes to aspect_term and aspect_term.",wine,positive,neutral,False
761,"It has good aspect_term, nice aspect_term, an interesting aspect_term and a lowkey hip neighborhood aspect_term.",music,positive,positive,True
762,"It has good aspect_term, nice aspect_term, an interesting aspect_term and a lowkey hip neighborhood aspect_term.",tapas,positive,positive,True
763,"It has good aspect_term, nice aspect_term, an interesting aspect_term and a lowkey hip neighborhood aspect_term.",selection of wines (primarily Spanish),positive,positive,True
764,"It has good aspect_term, nice aspect_term, an interesting aspect_term and a lowkey hip neighborhood aspect_term.",clientele,positive,positive,True
765,"The aspect_term is great, I love their aspect_term, aspect_term, aspect_term and aspect_term.",food,positive,positive,True
766,"The aspect_term is great, I love their aspect_term, aspect_term, aspect_term and aspect_term.",dumplings,positive,positive,True
767,"The aspect_term is great, I love their aspect_term, aspect_term, aspect_term and aspect_term.",cold sesame noodles,positive,positive,True
768,"The aspect_term is great, I love their aspect_term, aspect_term, aspect_term and aspect_term.",chicken,positive,positive,True
769,"The aspect_term is great, I love their aspect_term, aspect_term, aspect_term and aspect_term.",shrimp dishs,positive,positive,True
770,"And the aspect_term, well the aspect_term will keep you coming back.",food,positive,positive,True
771,"And the aspect_term, well the aspect_term will keep you coming back.",food,positive,positive,True
772,aspect_term three hours before getting our aspect_term was a treat as well.,Waiting,negative,neutral,False
773,aspect_term three hours before getting our aspect_term was a treat as well.,entrees,neutral,neutral,True
774,It's the conversations that make this a fun aspect_term to be.,place,positive,positive,True
775,"My gf's aspect_term was very solid as well, although i have little base of reference.",duck confitte,positive,positive,True
776,"The aspect_term was superb, our aspect_term delightful, and the quiet aspect_term perfect for good conversation.",wine list,positive,positive,True
777,"The aspect_term was superb, our aspect_term delightful, and the quiet aspect_term perfect for good conversation.",tapas,positive,positive,True
778,"The aspect_term was superb, our aspect_term delightful, and the quiet aspect_term perfect for good conversation.",atmosphere,positive,positive,True
779,You can eat gourmet aspect_term at a fast food aspect_term.,food,positive,positive,True
780,You can eat gourmet aspect_term at a fast food aspect_term.,price,positive,positive,True
781,"I've eaten at all three locations and I always love, love the aspect_term, the aspect_term is always wonderful and the aspect_term are really reasonable.",food,positive,positive,True
782,"I've eaten at all three locations and I always love, love the aspect_term, the aspect_term is always wonderful and the aspect_term are really reasonable.",service,positive,positive,True
783,"I've eaten at all three locations and I always love, love the aspect_term, the aspect_term is always wonderful and the aspect_term are really reasonable.",prices,positive,positive,True
784,"Not because I was pregnant, but the aspect_term here is always delicious.",food,positive,positive,True
785,Had a great aspect_term there this weekend before heading to the movies!,meal,positive,positive,True
786,We had a birthday party here recently and the aspect_term and aspect_term was amazing.,food,positive,positive,True
787,We had a birthday party here recently and the aspect_term and aspect_term was amazing.,service,positive,positive,True
788,"the aspect_term offers a variety of great aspect_term, including fresh aspect_term and huge aspect_term, there's also a couple of aspect_term.",dinner menu,positive,positive,True
789,"the aspect_term offers a variety of great aspect_term, including fresh aspect_term and huge aspect_term, there's also a couple of aspect_term.",entrees,positive,positive,True
790,"the aspect_term offers a variety of great aspect_term, including fresh aspect_term and huge aspect_term, there's also a couple of aspect_term.",seafood,positive,positive,True
791,"the aspect_term offers a variety of great aspect_term, including fresh aspect_term and huge aspect_term, there's also a couple of aspect_term.",steaks,positive,positive,True
792,"the aspect_term offers a variety of great aspect_term, including fresh aspect_term and huge aspect_term, there's also a couple of aspect_term.",non-meat alternatives,neutral,neutral,True
793,This place has the strangest aspect_term and the restaurants tries too hard to make fancy aspect_term.,menu,negative,positive,False
794,This place has the strangest aspect_term and the restaurants tries too hard to make fancy aspect_term.,food,negative,negative,True
795,"The aspect_term are ok, but the aspect_term is slow.",appetizers,neutral,negative,False
796,"The aspect_term are ok, but the aspect_term is slow.",service,negative,negative,True
797,the aspect_term - not worth the aspect_term.,food,negative,neutral,False
798,the aspect_term - not worth the aspect_term.,price,negative,neutral,False
799,"What can you say about a place where the aspect_term brings out the wrong aspect_term, then verbally assaults your 80 year old grandmother and gives her lip about sending it back (which she did politely, by the way).",waitress,negative,neutral,False
800,"What can you say about a place where the aspect_term brings out the wrong aspect_term, then verbally assaults your 80 year old grandmother and gives her lip about sending it back (which she did politely, by the way).",entree,neutral,neutral,True
801,The aspect_term are not terrible.,prices,positive,negative,False
802,15% aspect_term automatically added to the aspect_term.,gratuity,negative,neutral,False
803,15% aspect_term automatically added to the aspect_term.,bill,negative,neutral,False
804,"The aspect_term came with a generous aspect_term, but that's about the only positive thing I can say about the meal.",halibut cheek appetizer,neutral,positive,False
805,"The aspect_term came with a generous aspect_term, but that's about the only positive thing I can say about the meal.",portion of foie gras,positive,positive,True
806,aspect_term is excellent and they also have aspect_term and aspect_term which are good for an aspect_term.,Food,positive,positive,True
807,aspect_term is excellent and they also have aspect_term and aspect_term which are good for an aspect_term.,empenadas,positive,positive,True
808,aspect_term is excellent and they also have aspect_term and aspect_term which are good for an aspect_term.,plaintains,positive,positive,True
809,aspect_term is excellent and they also have aspect_term and aspect_term which are good for an aspect_term.,afternoon snack,positive,positive,True
810,Both a number of the aspect_term and aspect_term were amazing.,appetizer,positive,positive,True
811,Both a number of the aspect_term and aspect_term were amazing.,pasta specials,positive,positive,True
812,"All-time favorites include the aspect_term, aspect_term, aspect_term and aspect_term; lighter options like aspect_term are also available.",Big Mac,positive,positive,True
813,"All-time favorites include the aspect_term, aspect_term, aspect_term and aspect_term; lighter options like aspect_term are also available.",Chicken McNuggets,positive,positive,True
814,"All-time favorites include the aspect_term, aspect_term, aspect_term and aspect_term; lighter options like aspect_term are also available.",Filet-O-Fish sandwich,positive,positive,True
815,"All-time favorites include the aspect_term, aspect_term, aspect_term and aspect_term; lighter options like aspect_term are also available.",McDonald's famous french fries,positive,positive,True
816,"All-time favorites include the aspect_term, aspect_term, aspect_term and aspect_term; lighter options like aspect_term are also available.",entree-sized salads,neutral,neutral,True
817,"It's a basic pizza joint, not much to look at, but the aspect_term is what I go for.",pizza,positive,negative,False
818,"aspect_term are close, so you better be comfortable bumping elbows with other patrons.",Tables,negative,positive,False
819,Was her Monday for aspect_term - was working on a film in the area - and found this rare jewel.,lunch,neutral,neutral,True
820,"Not too much so, but enough that there's a great aspect_term.",scene,positive,positive,True
821,Dug the aspect_term too.,blue bar area,positive,neutral,False
822,"I got the opportunity to dine at your establishment again a few weeks ago, I was in your aspect_term.",upstrairs dining area,neutral,neutral,True
823,"Meat-phobes are in luck with the extraordinary aspect_term, made from a distinctive blend of aspect_term, aspect_term and other aspect_term and aspect_term.",veggie burger,positive,positive,True
824,"Meat-phobes are in luck with the extraordinary aspect_term, made from a distinctive blend of aspect_term, aspect_term and other aspect_term and aspect_term.",chickpeas,positive,positive,True
825,"Meat-phobes are in luck with the extraordinary aspect_term, made from a distinctive blend of aspect_term, aspect_term and other aspect_term and aspect_term.",carrots,positive,positive,True
826,"Meat-phobes are in luck with the extraordinary aspect_term, made from a distinctive blend of aspect_term, aspect_term and other aspect_term and aspect_term.",vegetables,positive,positive,True
827,"Meat-phobes are in luck with the extraordinary aspect_term, made from a distinctive blend of aspect_term, aspect_term and other aspect_term and aspect_term.",spices,positive,positive,True
828,"At peak times, the restaurant is overcrowded and aspect_term are uncomfortably close.",tables,negative,negative,True
829,The aspect_term was on point - what else you would expect from a Ritz?,service,positive,negative,False
830,"aspect_term feature seasonal picks, like aspect_term.",Menus,neutral,positive,False
831,"aspect_term feature seasonal picks, like aspect_term.",sweet corn-foie gras brulee,neutral,positive,False
